Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1707551100000,47273.22000000,47273.23000000,47240.11000000,47253.73000000,54.54476000,1707551399999,2577294.60270290,4997,18.87569000,891821.21659510,0
1707551400000,47253.73000000,47253.73000000,47194.78000000,47197.28000000,92.46330000,1707551699999,4366581.24065750,5589,18.86617000,891084.36240250,0
1707551700000,47197.28000000,47227.98000000,47145.40000000,47151.72000000,101.14128000,1707551999999,4771726.57936170,5821,37.04713000,1747671.14727270,0
1707552000000,47151.72000000,47211.10000000,47146.00000000,47193.46000000,67.32873000,1707552299999,3176781.54941220,4651,24.24837000,1144093.12489460,0
1707552300000,47193.45000000,47222.67000000,47192.67000000,47222.66000000,61.43350000,1707552599999,2900058.98967560,4230,32.52730000,1535485.89701720,0
1707552600000,47222.67000000,47250.66000000,47218.83000000,47250.66000000,77.38117000,1707552899999,3655100.92019720,3208,58.79261000,2777106.28229240,0
1707552900000,47250.66000000,47274.00000000,47230.00000000,47230.00000000,58.32650000,1707553199999,2755874.82179560,3667,25.27636000,1194341.93748980,0
1707553200000,47230.01000000,47251.10000000,47208.51000000,47221.16000000,50.09585000,1707553499999,2366094.85074740,3443,16.53601000,781031.20374980,0
1707553500000,47221.16000000,47221.17000000,47193.78000000,47200.44000000,20.18380000,1707553799999,952698.48650540,1742,7.88164000,371984.73147800,0
1707553800000,47200.45000000,47205.93000000,47175.65000000,47205.92000000,40.60898000,1707554099999,1916450.81934340,2636,14.71283000,694333.00281140,0
1707554100000,47205.93000000,47205.93000000,47178.00000000,47178.00000000,42.51069000,1707554399999,2006190.62921200,3252,20.63835000,973972.54034560,0
1707554400000,47178.01000000,47178.01000000,47122.16000000,47137.12000000,87.32776000,1707554699999,4117406.14315470,3725,24.14120000,1138176.61680880,0
1707554700000,47137.12000000,47138.00000000,47088.00000000,47123.99000000,166.00982000,1707554999999,7821295.45502410,5272,59.46699000,2801680.69175730,0
1707555000000,47123.99000000,47124.00000000,47074.00000000,47083.02000000,76.54837000,1707555299999,3604976.36675280,4654,23.69091000,1115747.21833070,0
1707555300000,47083.01000000,47095.01000000,47068.35000000,47087.70000000,84.54444000,1707555599999,3980570.67391520,5242,34.30556000,1615097.11033160,0
1707555600000,47087.69000000,47124.16000000,47087.69000000,47099.92000000,87.43294000,1707555899999,4118932.04014400,5226,38.98405000,1836386.81676560,0
1707555900000,47099.92000000,47127.04000000,47079.40000000,47085.06000000,81.22050000,1707556199999,3825745.98627780,3855,33.97027000,1600158.55334920,0
1707556200000,47085.06000000,47120.77000000,47049.63000000,47098.54000000,107.68656000,1707556499999,5069508.40156380,4577,37.58293000,1769355.71345820,0
1707556500000,47098.54000000,47162.46000000,47098.53000000,47159.07000000,63.25905000,1707556799999,2981401.74476270,2958,44.46882000,2095729.90621100,0
1707556800000,47159.06000000,47176.23000000,47148.27000000,47166.44000000,53.96687000,1707557099999,2545288.15939130,2804,30.83328000,1454212.86148320,0
1707557100000,47166.44000000,47212.14000000,47166.44000000,47201.16000000,59.22422000,1707557399999,2794770.15829550,2848,33.67759000,1589240.69595500,0
1707557400000,47201.16000000,47228.07000000,47200.00000000,47226.44000000,46.12753000,1707557699999,2178021.20618750,2604,28.86989000,1363129.44852970,0
1707557700000,47226.45000000,47226.45000000,47174.00000000,47177.63000000,61.37883000,1707557999999,2896829.62691240,4166,14.72386000,694786.70661770,0
1707558000000,47177.62000000,47182.82000000,47165.23000000,47177.83000000,32.54779000,1707558299999,1535484.14572150,2435,15.90413000,750265.67730080,0
1707558300000,47177.82000000,47177.83000000,47122.76000000,47151.10000000,49.15352000,1707558599999,2317510.21932270,4314,21.52537000,1014827.18537590,0
1707558600000,47151.10000000,47151.27000000,47093.10000000,47102.52000000,43.68998000,1707558899999,2058541.58952660,3192,11.39580000,536933.14605880,0
1707558900000,47102.53000000,47102.53000000,47052.00000000,47066.00000000,76.45923000,1707559199999,3599141.06669180,3695,22.41136000,1054885.19169490,0
1707559200000,47066.00000000,47102.39000000,47042.32000000,47100.42000000,109.54712000,1707559499999,5156423.16431380,5112,45.92267000,2161884.15820180,0
1707559500000,47100.43000000,47116.00000000,47084.62000000,47091.11000000,60.97786000,1707559799999,2871896.12594110,5342,28.21865000,1328966.47524980,0
1707559800000,47091.10000000,47134.00000000,47091.10000000,47133.99000000,46.17344000,1707560099999,2175241.66184950,2824,29.73498000,1400878.42465650,0
1707560100000,47133.99000000,47157.55000000,47106.00000000,47118.01000000,46.48865000,1707560399999,2190880.22168540,3911,17.07814000,804805.15046600,0
1707560400000,47118.01000000,47130.00000000,47101.10000000,47101.14000000,38.80881000,1707560699999,1828538.51098310,4364,16.40134000,772763.27927130,0
1707560700000,47101.14000000,47172.69000000,47101.09000000,47142.00000000,78.15353000,1707560999999,3684264.80317320,4249,52.32319000,2466429.90829930,0
1707561000000,47142.00000000,47169.00000000,47112.87000000,47112.88000000,49.50243000,1707561299999,2333711.89771090,3474,19.50493000,919663.63698780,0
1707561300000,47112.88000000,47123.58000000,47093.18000000,47093.18000000,74.76276000,1707561599999,3522026.09772110,3930,19.93467000,939196.25386930,0
1707561600000,47093.18000000,47093.19000000,47051.20000000,47063.49000000,70.54365000,1707561899999,3320785.27739030,4537,21.02064000,989540.02928110,0
1707561900000,47063.49000000,47078.00000000,46935.06000000,47000.00000000,316.81640000,1707562199999,14892407.77971690,11362,91.70988000,4311153.87157800,0
1707562200000,47000.00000000,47001.10000000,46800.00000000,46907.55000000,487.51943000,1707562499999,22855493.71169690,13246,149.25932000,6998672.59169160,0
1707562500000,46907.55000000,46949.28000000,46874.91000000,46884.22000000,195.25304000,1707562799999,9159837.59262850,7453,88.64437000,4158180.44210540,0
1707562800000,46884.22000000,46971.82000000,46851.65000000,46971.81000000,158.00096000,1707563099999,7412705.34570040,7335,78.65855000,3690560.81059190,0
1707563100000,46971.81000000,47005.00000000,46944.00000000,46955.14000000,128.59869000,1707563399999,6042371.21876160,5741,80.57534000,3786099.12974100,0
1707563400000,46955.14000000,46980.00000000,46932.97000000,46956.86000000,78.11121000,1707563699999,3667946.33745120,5542,38.53785000,1809566.49661790,0
1707563700000,46956.86000000,46987.24000000,46942.44000000,46987.23000000,127.93817000,1707563999999,6008105.24578230,5134,90.38214000,4244337.94731030,0
1707564000000,46987.24000000,47081.21000000,46987.23000000,47076.01000000,154.60914000,1707564299999,7273606.30998080,5614,91.94684000,4325525.57965900,0
1707564300000,47076.01000000,47159.30000000,47061.96000000,47124.18000000,177.28660000,1707564599999,8351531.57268450,5365,129.02567000,6078372.00017740,0
1707564600000,47124.18000000,47161.10000000,47095.52000000,47095.52000000,106.19494000,1707564899999,5004796.18274540,3652,37.07343000,1747385.07889380,0
1707564900000,47095.53000000,47127.69000000,47067.06000000,47073.86000000,114.43186000,1707565199999,5389143.07663360,5327,50.77238000,2390934.28265990,0
1707565200000,47073.86000000,47121.67000000,47062.06000000,47062.06000000,46.86580000,1707565499999,2206845.22705430,3538,20.19547000,951013.38862690,0
1707565500000,47062.06000000,47104.00000000,47062.06000000,47090.73000000,72.91695000,1707565799999,3433396.32225930,4376,29.74370000,1400402.99221730,0
1707565800000,47090.73000000,47179.25000000,47071.23000000,47172.00000000,135.00355000,1707566099999,6363031.58562350,6037,90.50359000,4265556.02503050,0
1707566100000,47172.00000000,47199.41000000,47168.00000000,47182.00000000,77.98372000,1707566399999,3679217.98245830,3812,51.18704000,2414945.18700920,0
1707566400000,47182.01000000,47220.00000000,47154.18000000,47212.40000000,110.03379000,1707566699999,5191752.83089020,6432,61.18551000,2886948.36319400,0
1707566700000,47212.41000000,47254.53000000,47200.00000000,47221.12000000,146.98269000,1707566999999,6943039.62958090,11781,101.87193000,4812055.22571260,0
1707567000000,47221.12000000,47267.98000000,47217.81000000,47259.01000000,78.37764000,1707567299999,3702390.19110050,4400,44.59093000,2106371.15487620,0
1707567300000,47259.01000000,47260.00000000,47224.24000000,47224.24000000,67.06959000,1707567599999,3168295.86570190,4954,21.37330000,1009683.97123720,0
1707567600000,47224.25000000,47260.00000000,47224.24000000,47239.32000000,60.35532000,1707567899999,2851309.15945360,6870,30.71379000,1450843.78234920,0
1707567900000,47239.31000000,47252.00000000,47222.04000000,47228.46000000,47.43731000,1707568199999,2240641.23175240,6111,20.95461000,989757.49667690,0
1707568200000,47228.47000000,47228.47000000,47171.10000000,47192.04000000,58.73376000,1707568499999,2772095.91052960,4163,15.88772000,749809.15342270,0
1707568500000,47192.04000000,47192.05000000,47151.10000000,47173.88000000,45.73818000,1707568799999,2157301.96171180,2931,19.56971000,923000.24387740,0
1707568800000,47173.87000000,47205.99000000,47173.87000000,47205.68000000,48.31889000,1707569099999,2280347.83945580,4853,16.88778000,796966.21988080,0
1707569100000,47205.69000000,47210.00000000,47173.15000000,47181.99000000,41.15994000,1707569399999,1942230.72468070,5140,15.52482000,732568.18252590,0
1707569400000,47182.00000000,47236.00000000,47171.28000000,47236.00000000,177.70978000,1707569699999,8388791.89206930,6972,132.49999000,6254911.16871830,0
1707569700000,47235.99000000,47255.00000000,47222.89000000,47231.55000000,86.08388000,1707569999999,4066398.51983140,3569,50.88381000,2403622.63451710,0
1707570000000,47231.54000000,47250.00000000,47231.54000000,47247.99000000,44.98414000,1707570299999,2125177.32141840,4775,18.12966000,856442.95351230,0
1707570300000,47248.00000000,47248.00000000,47209.71000000,47209.72000000,60.72696000,1707570599999,2868499.73199330,4905,24.33797000,1149639.28869230,0
1707570600000,47209.72000000,47228.81000000,47194.52000000,47221.99000000,69.39651000,1707570899999,3276457.01955510,3988,24.23053000,1143951.68698360,0
1707570900000,47221.99000000,47222.00000000,47164.44000000,47171.13000000,83.47743000,1707571199999,3939042.25121710,3762,20.63196000,973462.19062020,0
1707571200000,47171.14000000,47188.00000000,47146.00000000,47157.67000000,52.73431000,1707571499999,2487121.44610650,2570,15.01036000,707908.66364970,0
1707571500000,47157.68000000,47157.68000000,47120.00000000,47135.99000000,60.02267000,1707571799999,2829350.13592400,2792,21.63186000,1019573.86993830,0
1707571800000,47136.00000000,47209.26000000,47105.44000000,47201.24000000,134.02045000,1707572099999,6318248.78173640,7662,81.11119000,3824078.43509910,0
1707572100000,47201.24000000,47240.07000000,47201.23000000,47229.96000000,98.93788000,1707572399999,4673159.80522380,4594,41.28239000,1949753.37873630,0
1707572400000,47229.96000000,47250.00000000,47229.95000000,47249.99000000,61.94051000,1707572699999,2926221.58088590,2500,39.11347000,1847789.39936540,0
1707572700000,47250.00000000,47333.00000000,47231.23000000,47332.99000000,205.51513000,1707572999999,9720877.85212370,7753,145.88680000,6900392.12460240,0
1707573000000,47333.00000000,47378.41000000,47294.83000000,47324.58000000,300.46809000,1707573299999,14220994.23301500,11059,215.23524000,10186849.12031640,0
1707573300000,47324.58000000,47330.00000000,47288.00000000,47303.59000000,119.21212000,1707573599999,5640147.33091950,3856,73.42403000,3473831.26997550,0
1707573600000,47303.58000000,47327.71000000,47280.02000000,47300.01000000,82.97661000,1707573899999,3925203.55393020,6064,42.53085000,2011847.07154360,0
1707573900000,47300.01000000,47301.88000000,47273.16000000,47301.87000000,64.27404000,1707574199999,3039406.27674210,4740,34.43376000,1628276.60766830,0
1707574200000,47301.88000000,47350.00000000,47294.43000000,47345.03000000,64.14600000,1707574499999,3035278.96852850,4431,40.67627000,1924829.20579740,0
1707574500000,47345.02000000,47374.00000000,47330.34000000,47330.34000000,65.52882000,1707574799999,3103017.28618760,3737,27.39025000,1296966.85339790,0
1707574800000,47330.34000000,47330.44000000,47291.10000000,47294.10000000,39.08718000,1707575099999,1849397.15979830,4875,18.30475000,866078.12965420,0
1707575100000,47294.10000000,47336.80000000,47294.00000000,47298.02000000,56.76212000,1707575399999,2685242.48301710,3557,26.90932000,1273001.20587440,0
1707575400000,47298.01000000,47300.09000000,47264.73000000,47289.00000000,69.44745000,1707575699999,3283911.91721510,4870,35.74307000,1690171.38222430,0
1707575700000,47289.00000000,47306.91000000,47278.88000000,47300.05000000,39.79283000,1707575999999,1881866.27470720,5557,17.67950000,836096.10287870,0
1707576000000,47300.05000000,47334.87000000,47236.89000000,47268.03000000,70.80992000,1707576299999,3348037.61120740,4851,26.93615000,1273828.12846850,0
1707576300000,47268.03000000,47298.00000000,47267.98000000,47289.63000000,74.37287000,1707576599999,3516503.33849610,6771,45.13647000,2134099.40369800,0
1707576600000,47289.63000000,47310.05000000,47271.10000000,47274.52000000,43.28441000,1707576899999,2046709.90747980,4418,23.00562000,1087725.35063700,0
1707576900000,47274.51000000,47287.99000000,47261.10000000,47270.00000000,24.49263000,1707577199999,1157850.47885700,3650,6.13498000,290019.26852860,0
1707577200000,47270.00000000,47304.00000000,47249.55000000,47288.20000000,82.18742000,1707577499999,3885266.11003360,5279,34.46897000,1629308.79165310,0
1707577500000,47288.19000000,47358.17000000,47288.19000000,47320.65000000,60.52107000,1707577799999,2864755.74002700,3116,34.10026000,1614051.95352900,0
1707577800000,47320.65000000,47320.66000000,47287.98000000,47304.87000000,62.06210000,1707578099999,2935854.50265880,4337,20.62509000,975706.61786170,0
1707578100000,47304.88000000,47346.00000000,47304.07000000,47304.08000000,51.30779000,1707578399999,2428119.94878300,3727,29.84971000,1412665.71741500,0
1707578400000,47304.08000000,47322.84000000,47286.95000000,47308.39000000,62.39543000,1707578699999,2951649.66867450,5553,35.57025000,1682647.22622150,0
1707578700000,47308.39000000,47308.70000000,47294.72000000,47298.32000000,31.11037000,1707578999999,1471644.04524630,4138,11.02878000,521701.82010640,0
1707579000000,47298.31000000,47307.88000000,47286.79000000,47290.01000000,28.58451000,1707579299999,1351984.48181580,4058,10.82710000,512103.49950680,0
1707579300000,47290.00000000,47327.46000000,47281.57000000,47301.99000000,54.95492000,1707579599999,2599639.76255050,3729,30.64620000,1449637.32863400,0
1707579600000,47302.00000000,47306.68000000,47280.00000000,47306.68000000,55.70031000,1707579899999,2634188.82050760,4435,36.75848000,1738355.88717550,0
1707579900000,47306.68000000,47325.00000000,47260.00000000,47284.23000000,63.97264000,1707580199999,3025748.15314970,4289,24.60478000,1163920.08041360,0
1707580200000,47284.22000000,47340.00000000,47284.22000000,47339.95000000,69.87642000,1707580499999,3306543.45756750,3489,45.92575000,2173247.17939020,0
1707580500000,47339.95000000,47356.00000000,47339.95000000,47353.48000000,47.79394000,1707580799999,2262969.72402240,2848,26.14091000,1237717.41124730,0
1707580800000,47353.48000000,47353.48000000,47325.95000000,47346.47000000,57.96774000,1707581099999,2744256.48434010,5946,30.34302000,1436433.53357670,0
1707581100000,47346.46000000,47352.16000000,47296.35000000,47302.00000000,60.75451000,1707581399999,2875414.64519100,4830,18.93995000,896520.03035200,0
1707581400000,47302.00000000,47309.81000000,47290.53000000,47309.81000000,36.94562000,1707581699999,1747520.95970990,2194,17.58010000,831507.10370800,0
1707581700000,47309.80000000,47317.92000000,47280.00000000,47306.82000000,43.19265000,1707581999999,2042882.68583440,3389,23.92841000,1131706.70077820,0
1707582000000,47306.83000000,47306.83000000,47258.44000000,47291.10000000,41.43859000,1707582299999,1959177.94796990,3409,13.03315000,616126.38129150,0
1707582300000,47291.09000000,47291.10000000,47253.75000000,47254.05000000,50.17412000,1707582599999,2371784.81960310,3775,14.58948000,689554.98621780,0
1707582600000,47254.06000000,47288.01000000,47249.56000000,47278.01000000,36.64057000,1707582899999,1731829.20024270,2885,22.14562000,1046686.87296950,0
1707582900000,47278.02000000,47278.02000000,47244.85000000,47276.00000000,55.31282000,1707583199999,2613725.66986700,3143,30.86451000,1458451.33489490,0
1707583200000,47275.99000000,47278.00000000,47245.00000000,47245.00000000,40.97004000,1707583499999,1936284.54966190,3197,10.41162000,492092.58370770,0
1707583500000,47245.01000000,47282.00000000,47222.82000000,47258.00000000,67.44677000,1707583799999,3187272.76403910,3990,40.11753000,1895826.45202360,0
1707583800000,47258.00000000,47258.01000000,47198.00000000,47220.00000000,54.50846000,1707584099999,2574079.26140710,3461,20.26025000,956643.51637610,0
1707584100000,47220.00000000,47255.34000000,47219.99000000,47250.00000000,41.47330000,1707584399999,1959357.34121170,3686,18.48259000,873141.61284670,0
1707584400000,47249.99000000,47273.32000000,47246.00000000,47267.75000000,40.02102000,1707584699999,1891404.12333700,3810,16.03523000,757821.00421240,0
1707584700000,47267.75000000,47340.00000000,47200.00000000,47200.01000000,208.72039000,1707584999999,9870422.79309070,6257,97.17884000,4596582.54372700,0
1707585000000,47200.00000000,47233.47000000,47175.78000000,47206.25000000,70.01272000,1707585299999,3305418.61882670,3063,19.07554000,900514.99982750,0
1707585300000,47206.25000000,47234.20000000,47192.70000000,47201.25000000,86.52629000,1707585599999,4085143.18019610,3437,32.10049000,1515587.93818490,0
1707585600000,47201.26000000,47210.58000000,47175.78000000,47186.81000000,67.41975000,1707585899999,3181689.92705750,2593,24.34799000,1149036.52711600,0
1707585900000,47186.82000000,47190.91000000,47154.52000000,47184.00000000,64.59742000,1707586199999,3047566.10137500,3299,23.96356000,1130536.50895110,0
1707586200000,47184.00000000,47221.10000000,47184.00000000,47221.09000000,38.59202000,1707586499999,1821557.51443140,3090,22.31253000,1053138.47304390,0
1707586500000,47221.10000000,47221.25000000,47194.81000000,47196.01000000,22.38693000,1707586799999,1056725.54454490,2326,4.43294000,209260.60746110,0
1707586800000,47196.01000000,47237.09000000,47196.00000000,47218.95000000,41.12358000,1707587099999,1941644.57812880,2682,23.11951000,1091474.71636980,0
1707587100000,47218.94000000,47218.99000000,47172.33000000,47175.15000000,37.37105000,1707587399999,1763809.34198040,2438,12.93446000,610438.32117260,0
1707587400000,47175.15000000,47218.93000000,47175.14000000,47183.41000000,45.60561000,1707587699999,2152531.98894640,3491,23.10887000,1090699.61510300,0
1707587700000,47183.42000000,47202.00000000,47161.10000000,47196.48000000,53.80040000,1707587999999,2538518.38694640,3102,25.40758000,1198857.03542660,0
1707588000000,47196.49000000,47228.60000000,47182.31000000,47228.59000000,43.97716000,1707588299999,2076105.24054600,4632,26.59980000,1255725.80970140,0
1707588300000,47228.59000000,47269.83000000,47221.32000000,47244.00000000,65.02084000,1707588599999,3072012.34175580,4750,36.79261000,1738376.19552230,0
1707588600000,47244.01000000,47254.22000000,47231.76000000,47231.76000000,37.82511000,1707588899999,1786890.47462500,4833,20.80679000,982952.23158680,0
1707588900000,47231.76000000,47265.62000000,47231.10000000,47231.11000000,45.78173000,1707589199999,2162980.49607020,4944,23.35207000,1103272.67381480,0
1707589200000,47231.10000000,47295.08000000,47231.10000000,47295.07000000,45.98559000,1707589499999,2173679.45942750,3147,30.40526000,1437169.32537550,0
1707589500000,47295.07000000,47297.99000000,47260.46000000,47260.46000000,44.56046000,1707589799999,2106424.84523680,3894,13.41375000,634017.84832570,0
1707589800000,47260.47000000,47315.63000000,47260.46000000,47302.47000000,69.97482000,1707590099999,3309578.91147260,4029,47.12066000,2228494.85279480,0
1707590100000,47302.47000000,47324.00000000,47292.04000000,47302.23000000,74.04473000,1707590399999,3502816.62746940,3172,30.73637000,1454009.29440960,0
1707590400000,47302.23000000,47312.36000000,47288.66000000,47301.26000000,47.00779000,1707590699999,2223364.61963090,4627,26.60994000,1258574.55875040,0
1707590700000,47301.26000000,47304.21000000,47284.47000000,47284.51000000,28.08310000,1707590999999,1328230.30911170,3568,4.48109000,211944.75299560,0
1707591000000,47284.50000000,47337.92000000,47284.50000000,47312.36000000,60.16158000,1707591299999,2846591.23088550,3395,34.77764000,1645416.68674440,0
1707591300000,47312.36000000,47337.11000000,47312.35000000,47329.37000000,41.89567000,1707591599999,1982707.34297530,2891,27.67301000,1309610.05650300,0
1707591600000,47329.38000000,47335.00000000,47306.53000000,47310.50000000,37.73500000,1707591899999,1785586.46590610,3004,13.70708000,648581.63143350,0
1707591900000,47310.51000000,47334.00000000,47304.72000000,47333.99000000,46.27116000,1707592199999,2189605.04942600,2923,30.55833000,1445998.82564990,0
1707592200000,47334.00000000,47367.93000000,47333.99000000,47365.98000000,55.06358000,1707592499999,2607565.06898190,2833,36.23826000,1716029.80014830,0
1707592500000,47365.98000000,47431.54000000,47365.98000000,47413.63000000,117.69189000,1707592799999,5578692.98303100,7362,85.62044000,4058337.69288600,0
1707592800000,47413.63000000,47539.00000000,47413.63000000,47478.00000000,239.48264000,1707593099999,11372329.03953950,12646,173.65290000,8246075.51862620,0
1707593100000,47478.00000000,47523.71000000,47441.10000000,47484.38000000,95.88422000,1707593399999,4553108.59433860,4049,56.43183000,2679582.52647290,0
1707593400000,47484.37000000,47559.99000000,47484.37000000,47559.99000000,119.54114000,1707593699999,5681072.83288240,5830,91.41754000,4344571.94315780,0
1707593700000,47559.99000000,47618.00000000,47514.09000000,47609.32000000,198.42502000,1707593999999,9439215.89272360,7767,123.48601000,5874553.26375640,0
1707594000000,47609.31000000,47650.00000000,47584.00000000,47632.83000000,220.12028000,1707594299999,10482363.34365300,8835,112.38698000,5351821.23313950,0
1707594300000,47632.82000000,47660.00000000,47545.99000000,47585.69000000,124.85885000,1707594599999,5944137.81137980,5623,68.06956000,3241041.73793300,0
1707594600000,47585.69000000,47585.69000000,47538.00000000,47564.45000000,72.24127000,1707594899999,3435745.13704020,6757,43.19525000,2054250.82469600,0
1707594900000,47564.46000000,47586.47000000,47506.48000000,47531.09000000,86.36587000,1707595199999,4106686.70465950,4799,35.28192000,1677554.38316960,0
1707595200000,47531.09000000,47536.14000000,47487.20000000,47510.17000000,104.80908000,1707595499999,4979535.17519980,4113,35.55448000,1689165.41954890,0
1707595500000,47510.17000000,47510.17000000,47454.37000000,47474.11000000,88.24033000,1707595799999,4189751.44914830,3309,34.34218000,1630516.87957340,0
1707595800000,47474.11000000,47524.00000000,47474.11000000,47511.27000000,75.18296000,1707596099999,3571794.86975040,5801,41.37918000,1965724.94218480,0
1707596100000,47511.27000000,47599.00000000,47494.69000000,47589.72000000,94.22909000,1707596399999,4481419.08160070,4753,63.60181000,3024785.21469080,0
1707596400000,47589.73000000,47618.53000000,47561.10000000,47618.53000000,83.30935000,1707596699999,3964179.51137970,3176,35.16175000,1673089.77186480,0
1707596700000,47618.53000000,47622.44000000,47574.00000000,47596.17000000,52.43369000,1707596999999,2495893.32462480,2992,29.61378000,1409559.75723150,0
1707597000000,47596.17000000,47660.00000000,47588.00000000,47642.80000000,126.88494000,1707597299999,6042794.65598640,5789,80.07351000,3813482.95112510,0
1707597300000,47642.80000000,47750.00000000,47636.00000000,47749.99000000,183.42874000,1707597599999,8748917.28844920,8811,116.21740000,5542653.98278990,0
1707597600000,47750.00000000,47903.84000000,47749.99000000,47903.65000000,409.52552000,1707597899999,19584797.61832380,14580,249.16877000,11915880.69360490,0
1707597900000,47903.65000000,48170.00000000,47894.00000000,47957.07000000,1028.00030000,1707598199999,49380674.93221760,32863,641.67616000,30820409.79508840,0
1707598200000,47957.08000000,48135.98000000,47945.14000000,48054.34000000,287.20378000,1707598499999,13800087.67982650,11732,170.96513000,8213782.42600530,0
1707598500000,48054.34000000,48054.34000000,47862.00000000,47878.00000000,260.55189000,1707598799999,12500546.38842160,9434,123.85139000,5942982.02123490,0
1707598800000,47878.00000000,48018.56000000,47876.00000000,47991.99000000,197.53749000,1707599099999,9474059.38942930,8057,120.80076000,5793480.74154550,0
1707599100000,47991.98000000,48026.88000000,47918.49000000,47922.40000000,173.39614000,1707599399999,8317080.07900150,5402,80.26117000,3850133.22096650,0
1707599400000,47922.39000000,47922.40000000,47775.01000000,47836.38000000,235.26357000,1707599699999,11252042.16388840,10078,109.73945000,5248325.20044020,0
1707599700000,47836.38000000,47866.00000000,47787.82000000,47797.52000000,157.28276000,1707599999999,7523670.73054990,7265,56.75466000,2714745.75533530,0
1707600000000,47797.52000000,47957.83000000,47792.60000000,47920.78000000,146.26878000,1707600299999,7005307.64108160,6531,95.89480000,4592371.61017930,0
1707600300000,47920.77000000,48090.00000000,47915.56000000,48074.00000000,200.86891000,1707600599999,9645159.67492290,7422,121.70307000,5843329.84333750,0
1707600600000,48074.01000000,48149.81000000,47953.56000000,47978.00000000,261.45426000,1707600899999,12564137.29218130,8814,140.71858000,6761854.69922300,0
1707600900000,47977.99000000,47978.00000000,47859.90000000,47862.02000000,143.09873000,1707601199999,6854435.49652110,8567,56.58640000,2710704.86223700,0
1707601200000,47862.03000000,47950.00000000,47862.02000000,47919.00000000,117.18276000,1707601499999,5614465.58617560,4835,83.87267000,4018610.14211400,0
1707601500000,47919.00000000,48005.26000000,47892.90000000,47992.99000000,115.71655000,1707601799999,5549065.88361400,6089,70.71520000,3391029.93987870,0
1707601800000,47992.99000000,47999.19000000,47917.90000000,47917.90000000,81.93902000,1707602099999,3928938.96418800,6426,48.98414000,2348703.99459320,0
1707602100000,47917.91000000,47981.63000000,47900.01000000,47941.63000000,100.42658000,1707602399999,4814358.99120550,6504,53.13848000,2547312.42482010,0
1707602400000,47941.64000000,47954.00000000,47861.48000000,47914.74000000,117.45239000,1707602699999,5626712.49867310,6414,46.16272000,2211457.42910470,0
1707602700000,47914.74000000,47916.00000000,47768.89000000,47790.79000000,135.82765000,1707602999999,6497187.77714260,5971,52.09927000,2491725.68399780,0
1707603000000,47790.78000000,47800.00000000,47717.40000000,47794.54000000,304.39038000,1707603299999,14535176.33824350,7087,131.09116000,6259859.12782350,0
1707603300000,47794.53000000,47828.00000000,47704.62000000,47727.17000000,115.47584000,1707603599999,5515865.57163200,4135,54.41264000,2598883.28114010,0
1707603600000,47727.18000000,47735.01000000,47606.28000000,47706.00000000,242.52727000,1707603899999,11559617.18499710,8734,117.43211000,5596772.00648140,0
1707603900000,47706.01000000,47737.68000000,47652.06000000,47663.35000000,71.83004000,1707604199999,3424880.73374680,3724,38.99289000,1859189.57269050,0
1707604200000,47663.36000000,47758.75000000,47663.35000000,47679.81000000,103.52211000,1707604499999,4938990.07207850,4235,68.83720000,3283963.48867240,0
1707604500000,47679.82000000,47735.13000000,47654.67000000,47718.63000000,105.63720000,1707604799999,5038149.77008290,5295,63.03239000,3006036.29300900,0
1707604800000,47718.63000000,47749.03000000,47702.93000000,47702.93000000,55.03861000,1707605099999,2627287.81972600,4133,30.01927000,1432904.84424190,0
1707605100000,47702.94000000,47781.96000000,47702.92000000,47774.47000000,47.29720000,1707605399999,2258527.33755110,2919,31.32544000,1495705.70863720,0
1707605400000,47774.47000000,47805.62000000,47750.83000000,47786.80000000,71.03745000,1707605699999,3393663.33579680,4412,47.82907000,2284674.53642360,0
1707605700000,47786.81000000,47843.62000000,47779.58000000,47825.90000000,67.54606000,1707605999999,3229800.28048430,4325,43.79686000,2094151.06045090,0
1707606000000,47825.90000000,47919.06000000,47825.90000000,47890.26000000,169.06298000,1707606299999,8094738.18854920,7029,111.61190000,5343515.98709300,0
1707606300000,47890.26000000,47944.81000000,47850.00000000,47854.73000000,115.38541000,1707606599999,5526143.88546870,5669,43.33626000,2075815.44531560,0
1707606600000,47854.73000000,47889.84000000,47818.80000000,47818.80000000,132.96391000,1707606899999,6362511.83561710,6562,63.38051000,3033073.72223260,0
1707606900000,47818.80000000,47877.64000000,47800.00000000,47855.50000000,63.25105000,1707607199999,3025215.92913830,3978,34.59839000,1654758.13514160,0
1707607200000,47855.50000000,47855.50000000,47746.00000000,47763.74000000,135.15476000,1707607499999,6459869.65760590,4599,27.80615000,1328848.49802250,0
1707607500000,47763.74000000,47766.00000000,47718.00000000,47766.00000000,70.14790000,1707607799999,3349516.90408910,3230,46.60912000,2225564.55409750,0
1707607800000,47765.99000000,47775.36000000,47700.00000000,47703.44000000,90.76909000,1707608099999,4333086.59343490,3483,43.34750000,2069300.91168790,0
1707608100000,47703.43000000,47770.00000000,47703.43000000,47765.99000000,80.21679000,1707608399999,3829324.97835100,4776,43.53604000,2078346.76253620,0
